national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1.0,0.0,12.0,20.0,28.0,6.0,14.0,21.0,32.0,0.0,0.0,0.0,0.93,0.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,4.0,5.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,50.0,77.0,107.0,4.0,17.0,45.0,51.0,0.0,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,25.0,25.0,25.0,5.0,12.0,19.0,23.0,0.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
175.0,5.0,415.0,581.0,664.0,41.0,133.0,201.0,517.0,75.0,0.0,0.0,0.48,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,1.0,36.0,60.0,100.0,10.0,41.0,73.0,98.0,14.0,0.0,0.0,0.89,0.92,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.85,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.97,0.92,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,80.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77,0.73,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,6.0,8.0,11.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.64,0.48,0.0,0.0,0.0,0.0,1.0,0.0,1.0
63.0,41.0,243.0,375.0,501.0,80.0,222.0,411.0,680.0,56.0,0.0,0.0,0.9,0.89,2.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,0.0,0.0,0.0,48.0,7.0,30.0,49.0,86.0,13.0,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52.0,4.0,201.0,286.0,286.0,61.0,148.0,387.0,720.0,26.0,0.0,0.0,0.76,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,0.0,17.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0,0.0,8.0,8.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.36,0.57,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,391.0,391.0,391.0,3.0,16.0,25.0,41.0,0.0,0.0,0.0,0.51,0.53,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,36.0,68.0,104.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
190.0,31.0,18.0,18.0,99.0,44.0,151.0,257.0,379.0,49.0,0.0,0.0,0.78,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,25.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.71,0.0,1.0,0.0,1.0,1.0,0.0,1.0
9.0,0.0,22.0,22.0,37.0,6.0,16.0,25.0,37.0,1.0,0.0,22.0,0.84,0.71,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.74,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11.0,0.0,71.0,102.0,133.0,10.0,36.0,82.0,125.0,26.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1911.0,3278.0,5071.0,0.0,0.0,0.0,0.0,187.0,0.0,38.0,0.69,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,0.0,52.0,92.0,136.0,20.0,65.0,96.0,156.0,7.0,0.0,0.0,0.45,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,0.0,0.0,0.42,0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,40.0,60.0,80.0,4.0,17.0,29.0,47.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.82,0.77,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16.0,0.0,10.0,20.0,40.0,7.0,14.0,28.0,45.0,2.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,8.0,8.0,8.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.51,0.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,14.0,16.0,16.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.22,0.11,0.0,1.0,0.0,0.0,1.0,0.0,1.0
325.0,17.0,216.0,372.0,528.0,58.0,221.0,490.0,757.0,113.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,636.0,636.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,36.0,68.0,100.0,10.0,32.0,62.0,84.0,19.0,0.0,0.0,0.83,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,2.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,0.57,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.0,299.0,407.0,551.0,142.0,261.0,415.0,531.0,125.0,0.0,0.0,0.97,0.98,2.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,6.0,9.0,12.0,2.0,5.0,9.0,11.0,1.0,0.0,0.0,0.87,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
125.0,0.0,0.0,0.0,0.0,3.0,11.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,39.0,185.0,350.0,482.0,38.0,135.0,256.0,418.0,34.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5.0,1.0,3.0,7.0,9.0,6.0,10.0,16.0,25.0,2.0,0.0,0.0,0.92,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11.0,30.0,11.0,21.0,31.0,4.0,32.0,34.0,38.0,3.0,0.0,0.0,0.92,0.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,96.0,96.0,96.0,32.0,47.0,48.0,48.0,51.0,0.0,48.0,0.27,0.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.33,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.95,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,0.0,121.0,198.0,262.0,41.0,112.0,217.0,330.0,78.0,0.0,16.0,0.86,0.88,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1645.0,0.0,0.0,333.0,888.0,55.0,103.0,909.0,2428.0,45.0,0.0,0.0,0.55,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,1.0,2.0,6.0,10.0,14.0,0.0,0.0,0.0,0.48,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,7.0,14.0,21.0,8.0,13.0,23.0,32.0,7.0,0.0,0.0,0.92,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
251.0,0.0,0.0,0.0,0.0,15.0,43.0,76.0,107.0,22.0,0.0,0.0,0.84,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,0.0,5.0,10.0,15.0,4.0,6.0,15.0,21.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
97.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13570.0,8050.0,28740.0,46712.0,61692.0,9198.0,28553.0,49036.0,83714.0,28436.0,0.0,0.0,0.94,0.97,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.84,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.77,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72.0,0.0,24.0,54.0,96.0,11.0,44.0,100.0,169.0,23.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-27.0,0.0,99.0,198.0,198.0,0.0,25.0,85.0,85.0,8.0,0.0,0.0,0.57,0.61,27.0,0.0,0.0,0.0,1.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,1.0,7.0,17.0,28.0,2.0,0.0,0.0,0.87,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.58,0.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,7.0,1.0,0.0,0.0,1.0,0.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,500.0,1855.0,2196.0,2561.0,161.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,4.0,30.0,60.0,90.0,6.0,27.0,57.0,76.0,3.0,0.0,0.0,0.96,0.83,0.0,0.0,0.0,1.0,1.0,0.0,1.0
14.0,0.0,20.0,38.0,56.0,11.0,22.0,37.0,58.0,3.0,0.0,0.0,0.99,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,154.0,154.0,154.0,1.0,6.0,11.0,20.0,3.0,0.0,0.0,0.87,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,16.0,25.0,31.0,5.0,9.0,19.0,31.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,4.0,11.0,11.0,19.0,4.0,10.0,20.0,29.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
294.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,23.0,1.0,0.0,0.0,0.87,0.88,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.78,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107.0,31.0,80.0,140.0,240.0,28.0,94.0,215.0,309.0,54.0,0.0,0.0,0.94,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,1.0,3.0,5.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,45.0,0.0,45.0,90.0,4.0,26.0,45.0,62.0,2.0,0.0,0.0,0.84,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,4.0,78.0,98.0,108.0,31.0,75.0,100.0,150.0,22.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0
83.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,25.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447.0,0.0,935.0,1624.0,1976.0,247.0,807.0,1510.0,2231.0,198.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,15.0,17.0,25.0,1.0,10.0,23.0,32.0,3.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,8.0,25.0,69.0,93.0,9.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,15.0,25.0,35.0,12.0,25.0,52.0,69.0,0.0,0.0,0.0,0.8,0.82,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.78,0.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,5.0,12.0,33.0,33.0,0.0,0.0,0.0,0.73,0.78,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,200.0,300.0,400.0,29.0,93.0,206.0,350.0,79.0,0.0,0.0,0.67,0.61,2.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,8.0,8.0,8.0,0.0,9.0,10.0,11.0,0.0,0.0,0.0,0.82,0.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,24.0,24.0,24.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.38,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,3.0,12.0,35.0,58.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
318.0,241.0,864.0,1536.0,2336.0,288.0,883.0,1474.0,2088.0,303.0,0.0,0.0,0.93,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,5.0,7.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51.0,102.0,528.0,1066.0,1614.0,114.0,393.0,818.0,1262.0,81.0,0.0,101.0,0.93,0.74,22.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.68,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,8.0,20.0,32.0,9.0,19.0,33.0,46.0,2.0,0.0,0.0,0.65,0.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,89.0,188.0,269.0,16.0,70.0,123.0,186.0,0.0,0.0,16.0,0.7,0.74,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10.0,0.0,80.0,120.0,120.0,14.0,31.0,73.0,126.0,33.0,0.0,0.0,0.84,0.82,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,6.0,6.0,6.0,5.0,13.0,31.0,52.0,2.0,0.0,0.0,0.47,0.39,1.0,0.0,0.0,0.0,1.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0
638.0,361.0,440.0,710.0,920.0,384.0,590.0,1522.0,1790.0,305.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.89,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
63.0,48.0,96.0,144.0,192.0,29.0,90.0,125.0,204.0,32.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64.0,5.0,40.0,80.0,130.0,16.0,50.0,91.0,165.0,23.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.17,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,2.0,3.0,3.0,3.0,5.0,14.0,19.0,1.0,0.0,0.0,0.98,0.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,0.0,0.0,0.77,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,20.0,38.0,65.0,9.0,30.0,51.0,58.0,1.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,10.0,18.0,30.0,4.0,13.0,21.0,29.0,2.0,0.0,0.0,0.75,0.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3.0,0.0,1.0,4.0,6.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,0.0,0.0,4.0,8.0,1.0,5.0,10.0,18.0,0.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.84,0.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165.0,0.0,192.0,288.0,480.0,51.0,147.0,340.0,512.0,55.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1960.0,311.0,4000.0,6000.0,8000.0,918.0,2986.0,5912.0,8295.0,1169.0,0.0,0.0,0.94,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,0.0,0.0,50.0,50.0,5.0,13.0,23.0,29.0,1.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2268.0,293.0,3978.0,9018.0,13770.0,1115.0,4102.0,9504.0,15022.0,903.0,0.0,0.0,0.93,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,200.0,300.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
73.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,0.7,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1450.0,74.0,158.0,158.0,158.0,85.0,332.0,496.0,567.0,78.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,0.0,519.0,701.0,883.0,40.0,249.0,586.0,844.0,140.0,0.0,0.0,0.45,0.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0
65.0,42.0,70.0,210.0,378.0,18.0,78.0,133.0,165.0,48.0,0.0,0.0,0.65,0.67,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,51.0,371.0,596.0,878.0,74.0,298.0,572.0,732.0,59.0,0.0,33.0,0.79,0.66,4.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,23.0,35.0,47.0,3.0,12.0,18.0,21.0,1.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.82,0.79,0.0,1.0,0.0,0.0,1.0,0.0,1.0
688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.83,0.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23.0,2.0,2375.0,3816.0,5476.0,357.0,1805.0,4002.0,5700.0,154.0,0.0,0.0,0.7,0.76,5.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,3.0,15.0,24.0,1.0,7.0,13.0,16.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,0.0,10.0,30.0,45.0,6.0,17.0,32.0,53.0,8.0,0.0,0.0,0.93,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
549.0,0.0,0.0,0.0,0.0,1.0,8.0,18.0,33.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,7.0,7.0,21.0,28.0,1.0,7.0,18.0,28.0,2.0,0.0,0.0,0.84,0.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0
170.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,24.0,28.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
